variant,seed,expected_n,mutation_id,step,kind,outcome,channel,local_failures
V5_control,1234,10000,347,173,MEM_VAL_MOD,applied,C1,6
V5_control,1234,10000,348,0,MEM_VAL_MOD,applied,C1,10
V5_control,1234,10000,349,1347,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1234,10000,350,2089,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,351,3668,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,352,575,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,353,530,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,354,1073,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,355,3157,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1234,10000,356,0,PRE_EXEC_REG_MOD,applied,C1,10
V5_control,1234,10000,357,1168,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,358,3917,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,359,1340,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,360,19,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,361,3410,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,362,3684,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,363,2596,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,364,530,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,365,1846,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,366,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,367,764,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,368,173,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,369,2980,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,370,2477,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,371,1709,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,372,2748,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,373,3760,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,374,295,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,375,916,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,376,3929,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,377,687,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,378,173,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,379,3557,MEM_VAL_MOD,applied,C1,17
V5_control,1234,10000,380,3912,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,381,3835,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,382,2547,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,383,687,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,384,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,385,1085,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,386,3545,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,387,3549,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,388,446,INSTR_TYPE_MOD,applied,C1,3
V5_control,1234,10000,389,3557,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,390,446,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,391,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,392,1862,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,393,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,394,604,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,395,764,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,396,1088,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,397,780,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,398,2593,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,399,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,400,368,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,401,949,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,402,2573,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,403,610,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,404,372,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,405,1905,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,406,746,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,407,1490,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,408,955,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,409,2563,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,410,3591,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,411,2049,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,412,3929,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,413,2055,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,414,762,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,415,2118,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,416,1447,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,417,249,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,418,2597,INSTR_TYPE_MOD,applied,C1,3
V5_control,1234,10000,419,610,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,420,3141,INSTR_TYPE_MOD,applied,C1,3
V5_control,1234,10000,421,920,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,422,837,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,423,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,424,3490,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1234,10000,425,1993,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1234,10000,426,1616,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1234,10000,427,339,INSTR_WORD_MOD_FULL,applied,C1,5
V5_control,1234,10000,428,3441,INSTR_WORD_MOD_FULL,applied,C1,2
V5_control,1234,10000,429,2499,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1234,10000,430,294,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1234,10000,431,1692,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,432,3682,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,433,2385,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,434,1009,INSTR_WORD_MOD_SUR,applied,C1,2
V5_control,1234,10000,435,3766,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,436,906,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,437,450,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,438,2263,LOAD_VAL_MOD,applied,C1,1
V5_control,1234,10000,439,2055,LOAD_VAL_MOD,applied,C1,2
V5_control,1234,10000,440,1204,MEM_VAL_MOD,applied,C1,1
V5_control,1234,10000,441,3127,MEM_VAL_MOD,applied,C1,9
V5_control,1234,10000,442,1729,MEM_VAL_MOD,applied,C1,3
V5_control,1234,10000,443,3853,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,444,281,MEM_VAL_MOD,applied,C1,4
V5_control,1234,10000,445,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1234,10000,446,373,MEM_VAL_MOD,applied,C1,1
V5_control,1234,10000,447,3557,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,448,0,MEM_VAL_MOD,applied,C1,10
V5_control,1234,10000,449,3123,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,450,2734,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1234,10000,451,2781,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,452,2605,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,453,3103,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1234,10000,454,284,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,455,608,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,456,0,PRE_EXEC_REG_MOD,applied,C1,10
V5_control,1234,10000,457,102,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,458,3911,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,459,1700,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,460,511,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,461,309,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,462,2619,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,463,3161,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,464,3753,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,465,3794,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,466,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,467,687,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,468,604,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,469,3211,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,470,2037,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,471,3666,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,472,3431,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,473,2563,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,474,3513,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,475,9,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,476,3929,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,477,1000,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,478,371,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,479,2583,INSTR_TYPE_MOD,applied,C1,38
V5_control,1234,10000,480,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,481,2314,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,482,3609,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,483,2596,INSTR_TYPE_MOD,applied,C1,3
V5_control,1234,10000,484,2541,INSTR_TYPE_MOD,applied,C1,7
V5_control,1234,10000,485,0,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,486,284,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1234,10000,487,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,488,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,489,1374,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,490,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,491,2863,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,492,0,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,493,3674,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,494,696,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,495,3441,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,496,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,497,2597,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,498,2898,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,499,1853,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,500,2217,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,501,3646,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,502,538,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,503,688,COMP_OUT_MOD,applied,C1,1
V5_control,1234,10000,504,293,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,505,1407,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,506,902,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,507,1433,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,508,3737,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,509,3813,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,510,3434,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,511,3795,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,512,3929,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,513,764,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,514,762,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,515,2467,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,516,308,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,517,700,INSTR_TYPE_MOD,applied,C1,1
V5_control,1234,10000,518,2607,INSTR_TYPE_MOD,applied,C1,7
V5_control,1234,10000,519,3755,INSTR_TYPE_MOD,applied,C1,8
V5_control,1234,10000,520,3913,INSTR_TYPE_MOD,applied,C1,3
V5_control,1234,10000,521,1000,INSTR_TYPE_MOD,applied,C1,22
V5_control,1234,10000,522,604,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,523,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,524,1566,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1234,10000,525,1357,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1234,10000,526,133,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1234,10000,527,2964,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1234,10000,528,610,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1234,10000,529,442,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1234,10000,530,920,INSTR_WORD_MOD_FULL,applied,C1,1
V5_control,1234,10000,531,2908,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,532,3181,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,533,1273,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,534,3761,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,535,765,INSTR_WORD_MOD_SUR,applied,C1,2
V5_control,1234,10000,536,3138,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,537,2055,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,538,2167,LOAD_VAL_MOD,applied,C1,2
V5_control,1234,10000,539,1855,LOAD_VAL_MOD,applied,C1,2
V5_control,1234,10000,540,2115,MEM_VAL_MOD,applied,C1,1
V5_control,1234,10000,541,2037,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,542,1964,MEM_VAL_MOD,applied,C1,3
V5_control,1234,10000,543,642,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,544,1846,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,545,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1234,10000,546,529,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,547,173,MEM_VAL_MOD,error,error,2
V5_control,1234,10000,548,0,MEM_VAL_MOD,applied,C1,10
V5_control,1234,10000,549,152,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,550,1476,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1234,10000,551,3702,PRE_EXEC_REG_MOD,applied,C1,3
V5_control,1234,10000,552,74,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,553,921,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,554,3780,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,555,842,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,556,0,PRE_EXEC_REG_MOD,applied,C1,9
V5_control,1234,10000,557,3581,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,558,3917,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,559,2916,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,560,2477,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,561,2513,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,562,2254,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,563,260,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,564,3591,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,565,2504,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,566,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,567,2507,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,568,292,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,569,3360,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,570,982,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,571,1207,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,572,3199,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,573,260,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,574,295,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,575,3794,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,576,3929,TXN_PREV_WORD_MOD,applied,C1,16
V5_control,1234,10000,577,1000,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,578,918,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,579,0,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,580,303,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,581,530,INSTR_TYPE_MOD,applied,C1,1
V5_control,1234,10000,582,2594,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,583,2311,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,584,164,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,585,2541,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,586,103,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,587,921,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,588,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,589,260,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,590,747,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,591,292,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,592,2150,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,593,1574,INSTR_TYPE_MOD,applied,C1,1
V5_control,1234,10000,594,1115,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,595,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,596,368,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,597,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,598,3485,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,599,1616,INSTR_TYPE_MOD,applied,C1,1
V5_control,1234,10000,600,2053,MEM_VAL_MOD,applied,applied_other,0
V5_control,1234,10000,601,2554,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,602,303,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,603,530,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,604,608,COMP_OUT_MOD,applied,C1,2
V5_control,1234,10000,605,2896,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,606,276,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,607,1482,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,608,1329,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,609,773,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,610,530,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,611,986,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,612,3929,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,613,3809,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,614,685,CYCLE_DIFF_COUNT_MOD,applied,applied_other,0
V5_control,1234,10000,615,3007,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,616,1943,INSTR_TYPE_MOD,applied,C1,3
V5_control,1234,10000,617,3705,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,618,460,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,619,3103,INSTR_TYPE_MOD,applied,C1,2
V5_control,1234,10000,620,601,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,621,1855,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,622,915,INSTR_TYPE_MOD,applied,C1,7
V5_control,1234,10000,623,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,624,3364,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1234,10000,625,2096,INSTR_WORD_MOD_FULL,applied,C1,2
V5_control,1234,10000,626,2762,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1234,10000,627,3761,INSTR_WORD_MOD_FULL,applied,C1,4
V5_control,1234,10000,628,295,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1234,10000,629,1849,INSTR_WORD_MOD_FULL,applied,applied_other,0
V5_control,1234,10000,630,3561,INSTR_WORD_MOD_FULL,applied,C1,3
V5_control,1234,10000,631,2459,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,632,2014,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,633,2334,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,634,2539,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,635,3753,INSTR_WORD_MOD_SUR,applied,C1,2
V5_control,1234,10000,636,905,INSTR_WORD_MOD_SUR,applied,applied_other,0
V5_control,1234,10000,637,1000,INSTR_WORD_MOD_SUR,applied,C1,1
V5_control,1234,10000,638,1490,LOAD_VAL_MOD,applied,C1,2
V5_control,1234,10000,639,2054,LOAD_VAL_MOD,applied,C1,2
V5_control,1234,10000,640,3829,MEM_VAL_MOD,applied,C1,1
V5_control,1234,10000,641,19,MEM_VAL_MOD,applied,C1,10
V5_control,1234,10000,642,2144,MEM_VAL_MOD,applied,C1,4
V5_control,1234,10000,643,1667,MEM_VAL_MOD,applied,C1,1
V5_control,1234,10000,644,370,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,645,3929,MEM_VAL_MOD,applied,applied_other,0
V5_control,1234,10000,646,529,MEM_VAL_MOD,applied,C1,2
V5_control,1234,10000,647,170,MEM_VAL_MOD,error,error,3
V5_control,1234,10000,648,0,MEM_VAL_MOD,applied,C1,10
V5_control,1234,10000,649,341,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,650,623,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1234,10000,651,3658,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,652,260,PRE_EXEC_REG_MOD,applied,C1,1
V5_control,1234,10000,653,765,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,654,3138,PRE_EXEC_REG_MOD,applied,C1,4
V5_control,1234,10000,655,1855,PRE_EXEC_REG_MOD,applied,C1,2
V5_control,1234,10000,656,0,PRE_EXEC_REG_MOD,applied,C1,9
V5_control,1234,10000,657,1286,STORE_OUT_MOD,applied,C1,2
V5_control,1234,10000,658,3913,STORE_OUT_MOD,applied,C1,1
V5_control,1234,10000,659,2862,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,660,3127,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,661,3841,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,662,87,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,663,2541,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,664,610,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,665,445,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,666,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,667,294,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,668,1850,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,669,3887,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,670,433,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,671,3822,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,672,3740,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,673,2528,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,674,3753,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,675,2480,TXN_PREV_WORD_MOD,applied,C1,2
V5_control,1234,10000,676,3929,TXN_PREV_WORD_MOD,applied,C1,16
V5_control,1234,10000,677,609,TXN_PREV_WORD_MOD,applied,applied_other,0
V5_control,1234,10000,678,762,TXN_PREV_WORD_MOD,applied,C1,1
V5_control,1234,10000,679,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,680,1475,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,681,3929,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,682,175,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,683,3547,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,684,3755,INSTR_TYPE_MOD,applied,C1,1
V5_control,1234,10000,685,2037,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,686,3557,INSTR_TYPE_MOD,applied,C1,6
V5_control,1234,10000,687,2540,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,688,0,INSTR_TYPE_MOD,applied,C1,5
V5_control,1234,10000,689,1000,INSTR_TYPE_MOD,applied,C1,4
V5_control,1234,10000,690,3760,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,691,3161,TXN_PREV_CYCLE_MOD,applied,applied_other,0
V5_control,1234,10000,692,1850,INSTR_TYPE_MOD,applied,C1,13
V5_control,1234,10000,693,3794,INSTR_TYPE_MOD,applied,C1,19
